file_name,atoms,residues,surface_area,volume,sasa,hbonds,clashes,coulombic_mean,hydrophilic_ratio,molecular_weight,aromaticity,instability_index,gravy,aliphatic_index,absolute_charge_per_residue,hydrophilic_index
cysC.txt,3134,201,9308,28790,11362,191,115,-1.24,0.180778032,22321.04,0.0547,28.83,-0.2154,99.85,-0.0278,-0.2154
cysE.txt,4123,273,1,38030,12538,241,257,-0.92,0.999920242,29316.3,0.0586,39.62,0.0018,95.82,-0.0169,0.0018
cysH.txt,3940,244,1,36870,11627,218,218,-1.27,0.999913993,27975.47,0.0984,28.57,-0.4385,93.57,-0.0247,-0.4385
cysJ.txt,9287,599,2,86280,30714,523,549,-2.81,0.999934883,66268.99,0.0835,38.24,-0.2558,89.93,-0.0411,-0.2558
cysK.txt,4927,323,1,44920,14632,291,308,-0.26,0.999931657,34489.22,0.0464,35.37,-0.0783,100,-0.0099,-0.0783
cysN.txt,7383,475,2,69090,24331,393,414,-2.5,0.9999178,52557.82,0.0674,32.62,-0.1838,98.53,-0.0411,-0.1838
cysP.txt,5292,338,1,48630,16613,305,316,-0.06,0.999939806,37614.09,0.1006,30.57,-0.4118,81.69,0.0029,-0.4118
cysU.txt,4359,277,1,39610,17444,259,244,0.1,0.999942674,30291.47,0.1264,39.98,0.8357,121.48,0.0021,0.8357
cysZ.txt,4181,253,1,38480,14918,238,302,1.57,0.999932967,29304.64,0.1739,34.52,0.5486,106.4,0.0302,0.5486
cytR.txt,5329,341,1,48960,18400,274,288,-0.97,0.999945652,37819.39,0.0557,48.64,-0.1425,93.58,-0.0115,-0.1425
dacA.txt,6255,403,1,57110,21963,327,396,0.05,0.999954469,44443.44,0.0918,19.97,-0.137,87.39,0.0053,-0.137
dacB.txt,7293,477,1,67340,22256,413,408,0.84,0.999955068,51797.71,0.0797,26.99,-0.0505,90.25,0.0128,-0.0505
dadA.txt,6659,432,1,62240,18076,406,491,-0.25,0.999944678,47606.75,0.0833,31.81,-0.2155,84.7,-0.0086,-0.2155
dapB.txt,4019,273,1,36980,13997,235,196,-1.75,0.999928556,28756.29,0.0513,22,0.0194,91.98,-0.0351,0.0194
dapD.txt,4217,274,1,38450,13756,233,273,-0.74,0.999927304,29891.73,0.073,34.32,-0.054,96.35,-0.0154,-0.054
dapE.txt,5760,375,1,53220,15780,338,445,-1.73,0.999936629,41268.54,0.0747,31.91,-0.0659,91.57,-0.0334,-0.0659
dbpA.txt,6989,457,1,65180,19967,400,383,0.46,0.999949917,49187.21,0.0438,31.99,0.0138,102.12,0.0029,0.0138
dcd.txt,2991,193,8706,27710,10446,148,169,-0.86,0.166570936,21249.01,0.0674,33.25,-0.1617,97.05,-0.0214,-0.1617
dcm.txt,7492,472,2,69310,23844,443,435,0.99,0.999916121,53464.15,0.0932,38.73,-0.4498,80.66,0.0134,-0.4498
dcp.txt,10789,681,2,100400,27120,680,711,-2.33,0.999926254,77514.8,0.1101,39.17,-0.3305,83.38,-0.0262,-0.3305
dcrB.txt,2789,185,9566,26290,11637,138,121,-1.03,0.17796683,19787.27,0.0216,35.68,-0.2292,97.03,-0.0233,-0.2292
dcuC.txt,7005,461,1,64320,19435,412,483,0.58,0.999948546,48411.67,0.0803,37.93,1.0757,129.91,0.0045,1.0757
dcuR.txt,3851,239,1,35510,15211,211,196,-1.19,0.999934258,27488.11,0.0921,41.53,-0.2498,97.95,-0.0203,-0.2498
ddg.txt,4985,306,1,46210,14771,284,388,3.32,0.9999323,35493.02,0.1242,37.29,-0.265,74.9,0.0488,-0.265
ddlA.txt,5540,364,1,51530,16179,318,343,-2.81,0.999938191,39315.33,0.0604,40.91,0.0157,102.36,-0.0404,0.0157
ddpA.txt,8077,516,1,75600,22481,450,494,-0.71,0.999955518,57640.5,0.0988,24.19,-0.474,77.95,-0.0039,-0.474
ddpC.txt,4588,298,1,42070,17358,265,281,1.37,0.99994239,31970.54,0.0805,35.97,0.6336,119.23,0.0196,0.6336
deaD.txt,9943,629,3,91410,44569,452,517,0.54,0.999932689,70545.33,0.0493,42.96,-0.5857,84.24,0.0055,-0.5857
degP.txt,6979,474,2,64640,27598,357,361,0.13,0.999927531,49353.66,0.0401,32.57,-0.0673,91.98,0.0055,-0.0673
deoA.txt,6638,440,1,61520,16867,415,461,-1.72,0.999940713,47206.6,0.0614,20.63,0.0111,90.98,-0.0248,0.0111
deoB.txt,6144,407,1,57020,16060,373,413,-3.38,0.999937733,44369.44,0.0885,26.61,-0.2708,79.39,-0.0496,-0.2708
deoC.txt,3922,259,9431,35610,11437,254,246,-0.91,0.175395646,27733.48,0.0579,14.19,-0.0135,95.1,-0.0199,-0.0135
deoD.txt,3632,239,9096,33580,10700,209,210,-1.92,0.149906542,25949.64,0.0753,23.59,0.0703,89,-0.0292,0.0703
deoR.txt,4019,252,1,37300,13147,211,217,0.11,0.999923937,28547.67,0.0873,42.82,-0.1821,89.05,0.0049,-0.1821
dgkA.txt,1901,122,7261,17110,9274.8,113,59,-0.29,0.217125976,13244.52,0.082,26.63,0.8811,134.34,-0.0109,0.8811
dgoA.txt,3022,205,7169,27910,8619.6,170,207,-1.4,0.168290872,21390.34,0.0683,25.49,0.2922,100.59,-0.026,0.2922
dgoK.txt,4365,292,1,40280,13679,259,276,-1.64,0.999926895,31373.21,0.0651,32.14,0.0298,91.92,-0.0293,0.0298
dgsA.txt,6289,406,1,58140,19935,348,327,-2.24,0.999949837,44315.55,0.0443,36.25,0.0956,114.11,-0.0248,0.0956
dgt.txt,8344,505,1,77480,21862,508,579,0.2,0.999954259,59382.22,0.1069,48.12,-0.4511,89.62,0.0004,-0.4511
dhaH.txt,7223,472,2,67380,24096,406,395,-4.73,0.999916999,51448.02,0.0466,44.31,-0.0174,104.85,-0.0689,-0.0174
dhaK.txt,5325,356,1,49530,13453,334,353,-3.56,0.999925667,38214.77,0.0618,34.21,-0.1132,92.05,-0.0498,-0.1132
dhaL.txt,3160,210,7600,28960,8991.3,211,185,-1.12,0.154738469,22631.51,0.0619,35.26,-0.1062,82.76,-0.0205,-0.1062
dicA.txt,2243,135,8523,20230,11114,118,79,1.78,0.233129386,15655.84,0.0593,43.87,-0.7889,82.37,0.0496,-0.7889
dicC.txt,1212,76,4596,10970,5975.6,60,48,1.98,0.230872214,8577.64,0.0921,26.17,-0.7579,74.61,0.0473,-0.7579
dinB.txt,5626,351,1,51320,18905,324,328,2.37,0.999947104,39515.47,0.0627,40.92,-0.2154,95.33,0.0265,-0.2154
dinF.txt,7203,459,1,65990,20744,463,437,1.91,0.999951793,49645.81,0.0871,37.54,0.8943,138.21,0.0243,0.8943
dinG.txt,11564,716,2,107400,33878,636,556,0.44,0.999940965,81439.3,0.0698,50.09,-0.243,99.48,0.0031,-0.243
dinJ.txt,1343,86,6399,11920,8744.7,60,37,-0.24,0.268242478,9405.68,0.0349,24.85,-0.1419,107.91,-0.0279,-0.1419
djlA.txt,4298,271,1,39660,16242,258,232,2.23,0.999938431,30579.04,0.0959,32.3,-0.341,74.61,0.041,-0.341
djlB.txt,7730,475,2,72070,30054,401,387,-2.47,0.999933453,55255.68,0.1053,55.25,-0.2137,98.82,-0.0514,-0.2137
dkgA.txt,4401,275,9957,40210,11651,262,311,-1.09,0.145395245,31109.24,0.0727,39.81,-0.3753,97.85,-0.017,-0.3753
dld.txt,9022,571,2,84290,23868,540,627,-1.15,0.999916206,64611.56,0.0946,31.98,-0.4452,81.66,-0.0147,-0.4452
dmsA.txt,12595,814,2,117900,31897,764,862,-0.35,0.999937298,90397.61,0.0811,37.61,-0.4355,77.08,-0.005,-0.4355
dnaA.txt,7414,467,2,68140,28534,382,403,0.38,0.999929908,52550.16,0.0792,47.21,-0.3638,88.63,0.0093,-0.3638
dnaB.txt,7337,471,2,68140,27477,421,369,-2.22,0.999927212,52389.46,0.0531,53.65,-0.4146,90.96,-0.04,-0.4146
dnaG.txt,9182,581,2,85490,30164,516,465,-1.25,0.999933696,65563.86,0.0792,42.86,-0.3892,87.16,-0.0179,-0.3892
dnaN.txt,5705,366,1,53560,17798,299,397,-1.64,0.999943814,40586.16,0.0601,42.49,-0.1325,94.02,-0.0296,-0.1325
dnaQ.txt,3796,243,1,34740,17638,183,146,-1.38,0.999943304,27098.63,0.0782,27.6,-0.1621,89.59,-0.0283,-0.1621
dnaT.txt,2733,179,1,24970,14698,105,104,-1.35,0.999931964,19454.87,0.0838,45.44,-0.081,91.62,-0.0342,-0.081
dppA.txt,8426,535,1,78510,22287,479,608,-0.9,0.999955131,60292.96,0.1065,27.89,-0.4628,74.37,-0.0069,-0.4628
dps.txt,2645,167,7685,24150,9606.5,166,137,-1.13,0.200020819,18695.08,0.0599,24.98,-0.2144,102.28,-0.0242,-0.2144
dsbB.txt,2876,176,9323,26370,11316,151,126,0.86,0.176122305,20141.97,0.1477,30.59,0.6375,113.07,0.0206,0.6375
dsbC.txt,3600,236,1,33140,14214,178,169,-0.82,0.999929647,25621.39,0.072,35.67,-0.1025,83.94,-0.0085,-0.1025
dsdA.txt,6697,442,1,62150,16251,417,479,-1.87,0.999938465,47900.01,0.086,31.82,-0.0873,87.24,-0.0236,-0.0873
dsdC.txt,4951,311,1,46070,17662,262,253,-0.4,0.999943381,35331.83,0.0804,56.26,-0.2521,94.12,-0.007,-0.2521
dsdX.txt,6862,445,1,63390,18157,407,452,0.58,0.999944925,47162.6,0.0809,28.32,1.122,137.64,0.005,1.122
dtd.txt,2224,145,6546,20520,8117.5,122,107,-1.63,0.193594087,15949.88,0.069,20.07,-0.1731,86.69,-0.0378,-0.1731
dxs.txt,9542,620,2,88580,26174,542,637,-0.66,0.999923588,67616.16,0.0742,35.92,-0.0806,92.68,-0.0111,-0.0806
eaeH.txt,4594,295,1,42880,21896,233,270,-0.14,0.99995433,33174.78,0.1153,32.88,-0.5169,67.53,0.0041,-0.5169
ebgC.txt,2420,149,7131,22700,8496.1,122,153,-1.45,0.160673721,17456.41,0.1141,42.34,-0.551,83.02,-0.0402,-0.551
ebgR.txt,5127,327,1,47600,16110,297,291,-1.48,0.999937927,36209.91,0.0703,34.83,-0.1532,101.44,-0.0207,-0.1532
eco.txt,2578,162,1,23590,13231,91,117,-0.26,0.99992442,18191.83,0.0926,32.08,-0.2574,87.84,-0.0025,-0.2574
eda.txt,3198,213,7795,29420,9295.5,163,192,-0.51,0.161422194,22283.76,0.0563,30.16,0.3221,106.76,-0.0113,0.3221
edd.txt,9058,603,1,84430,21773,566,603,-1.39,0.999954072,64638.31,0.0531,36.17,-0.0229,91.91,-0.0178,-0.0229
elaA.txt,2414,153,7185,22340,8648.4,133,118,-3.68,0.16921049,17419.49,0.085,51.8,-0.2183,98.69,-0.0842,-0.2183
elaB.txt,1590,101,8414,14540,11203,76,20,-0.75,0.248951174,11305.54,0.0792,32.68,-0.5198,90.79,-0.0237,-0.5198
elaC.txt,4629,305,1,42520,13778,274,266,-1.58,0.999927421,32929.21,0.0656,29.69,-0.061,95.7,-0.0277,-0.061
elaD.txt,6464,403,1,60420,21066,370,444,-0.56,0.99995253,46077.65,0.0819,47.16,-0.4973,90.52,-0.0086,-0.4973
elbA.txt,1738,107,5446,16240,6828.8,66,123,1.59,0.202495314,12133.35,0.1121,52.2,0.1925,101.12,0.0432,0.1925
elbB.txt,3242,217,7829,29720,9468,196,197,-3.28,0.173109421,22981.3,0.0369,35.21,0.2673,107.97,-0.0606,0.2673
emrA.txt,6096,390,2,55620,26880,318,218,0.48,0.999925595,42735.52,0.0513,35.54,-0.1295,100.79,0.0149,-0.1295
emrE.txt,1719,110,6093,15650,7659.6,101,78,0.3,0.204527652,11958.23,0.1273,22.28,1.0482,131.27,0.0051,1.0482
emtA.txt,3139,203,9418,28540,11804,171,107,0.6,0.20213487,22226.29,0.0788,39.33,-0.2034,88.57,0.0186,-0.2034
endA.txt,3664,235,1,33780,13986,221,203,2.12,0.9999285,26708.8,0.1149,37.82,-0.7391,53.62,0.042,-0.7391
eno.txt,6434,432,1,59470,15430,427,406,-2.15,0.999935191,45654.41,0.0556,25.64,-0.1576,89.12,-0.0251,-0.1576
entA.txt,3671,248,9869,34290,11381,224,193,-1.08,0.132853001,26249.35,0.0726,21.65,0.0327,87.82,-0.0254,0.0327
entB.txt,4537,285,1,41900,14448,251,274,-1.91,0.999930786,32553.98,0.0877,47.3,-0.2877,87.33,-0.0416,-0.2877
entC.txt,6016,391,1,56100,17518,342,388,-1.1,0.999942916,42931.13,0.0716,48.89,-0.2223,84.63,-0.0224,-0.2223
entE.txt,8286,536,1,77270,20896,489,532,-1.53,0.999952144,59111.44,0.0821,46.1,-0.1466,93.25,-0.0251,-0.1466
epd.txt,5242,339,1,48510,14795,319,306,-0.54,0.99993241,37298.93,0.0678,23.29,-0.0413,98.08,-0.0126,-0.0413
era.txt,4808,301,1,44640,14837,247,263,-0.38,0.999932601,33809.66,0.0631,32.46,-0.1924,100.07,-0.0025,-0.1924
erfK.txt,4838,310,1,44590,17075,234,266,0.55,0.999941435,34410.66,0.0839,44.39,-0.3423,82.68,0.0093,-0.3423
essD.txt,1116,71,5226,9955,7072.8,75,15,1.28,0.261112996,7777.97,0.1268,2.76,0.0606,92.11,0.0493,0.0606
etp.txt,2324,148,6258,21120,7655.1,129,148,1.73,0.18250578,16385.77,0.0541,39.13,-0.2845,89.05,0.034,-0.2845
eutA.txt,7055,467,1,65950,19551,394,458,-1.81,0.999948852,49598.58,0.0557,36.67,0.2606,109.85,-0.0227,0.2606
eutB.txt,6883,453,1,63820,15683,472,527,-3.3,0.999936237,49402.5,0.0773,25.82,-0.0695,91.1,-0.0399,-0.0695
eutC.txt,4494,295,1,41150,17996,232,183,-0.14,0.999944432,31781.25,0.0339,49.2,-0.1007,93.59,-0.0043,-0.1007
eutG.txt,5771,395,1,53080,16642,364,311,-1.3,0.999939911,41030.94,0.0405,34.28,0.3043,97.7,-0.0142,0.3043
eutI.txt,5112,338,1,46870,15523,301,305,-0.11,0.999935579,36066.32,0.0503,39.89,0.1423,100.86,-0.0058,0.1423
eutJ.txt,4206,278,1,38960,12288,249,284,-2.64,0.99991862,30081.79,0.0647,43.62,-0.0662,92.63,-0.0418,-0.0662
eutL.txt,3186,219,8812,29340,10659,183,205,-2.71,0.173280796,22787.59,0.0639,36.5,0.1909,94.25,-0.0417,0.1909
eutP.txt,2461,159,7540,22970,9080,128,169,-1.86,0.169603524,17658.63,0.0755,35.13,-0.4069,83.46,-0.0499,-0.4069
eutQ.txt,3546,233,1,32820,16162,175,183,-2.14,0.999938126,25417.68,0.073,35.33,-0.115,81.63,-0.0477,-0.115
eutT.txt,4262,267,1,38910,14889,247,264,-1.25,0.999932836,30171.21,0.0449,48.01,-0.2933,100.49,-0.0207,-0.2933
evgA.txt,3223,204,8673,29420,10351,197,206,-0.12,0.162109941,22689.94,0.0686,28.5,-0.0936,103.77,-0.0012,-0.0936
exbB.txt,3741,244,1,34140,15499,230,142,0.35,0.99993548,26287.07,0.0697,21.61,0.2648,108.81,0.0032,0.2648
exbD.txt,2188,141,9815,20020,13316,78,71,-1.7,0.262916792,15526.82,0.0567,19.36,0.0128,96.1,-0.0583,0.0128
exo.txt,3948,251,1,36410,12663,222,236,-0.51,0.99992103,28165.82,0.0677,46.84,-0.3227,90.2,-0.0145,-0.3227
exoX.txt,3525,220,9662,32210,11692,181,194,0.54,0.17362299,25132.8,0.0909,47.31,-0.2191,88.68,0.0009,-0.2191
exuR.txt,4147,258,1,38870,14194,232,266,-2.26,0.999929548,29835.35,0.0814,32.7,-0.5244,83.99,-0.041,-0.5244
fabA.txt,2673,172,7172,24540,8628.9,151,177,-0.26,0.168839597,18968.84,0.1047,21.49,-0.0122,88.37,-0.0077,-0.0122
fabB.txt,5920,406,1,54890,14990,384,406,-2.3,0.999933289,42612.87,0.0616,34.56,0.0079,82.96,-0.0286,0.0079
fabD.txt,4546,309,1,41950,11990,282,261,-1.7,0.999916597,32416.85,0.0615,31.27,0.1544,90.74,-0.0328,0.1544
fabH.txt,4694,317,1,43540,12888,293,297,-2.19,0.999922408,33514.74,0.0568,25.5,0.1429,96.09,-0.0372,0.1429
fabZ.txt,2421,151,7175,22240,8770.5,124,144,-0.26,0.181916652,17032.76,0.0993,35.28,0.0536,90.99,-0.0015,0.0536
fadB.txt,11283,729,2,104200,29704,693,756,-0.67,0.999932669,79592.95,0.0768,34.25,-0.0936,93.7,-0.0116,-0.0936
fadL.txt,6669,446,1,63090,19061,439,542,-1.41,0.999947537,48540.96,0.1345,31.25,-0.3146,68.39,-0.0203,-0.3146
fadR.txt,3791,239,1,35140,12812,217,197,-0.48,0.999921948,26968.26,0.0921,41.61,-0.2828,93.14,-0.007,-0.2828
fbaA.txt,5458,359,1,50710,15584,346,354,-2.66,0.999935832,39146.79,0.0836,34.82,-0.224,85.01,-0.0316,-0.224
fbaB.txt,5325,350,1,49160,14548,349,405,-0.53,0.999931262,38108.75,0.0829,30.75,-0.148,90.37,-0.008,-0.148
fbp.txt,5161,332,1,48110,13669,298,393,-1.42,0.999926842,36833.49,0.0934,27.73,-0.2217,86.33,-0.0232,-0.2217
fdhD.txt,4284,277,1,39630,15531,230,263,-0.94,0.999935613,30559.66,0.0578,53.88,-0.1726,90.4,-0.0141,-0.1726
fdnH.txt,4445,294,1,41590,16634,221,263,-0.91,0.999939882,32238.41,0.0714,34.63,-0.2711,77.31,-0.0328,-0.2711
fdrA.txt,8247,555,2,76470,24948,475,460,-2.2,0.999919833,58595.39,0.0432,35.49,0.1297,101.91,-0.0316,0.1297
feaR.txt,4833,301,1,45130,16082,267,279,-0.3,0.999937819,34619.94,0.093,36.55,-0.4133,82.29,-0.0062,-0.4133
fecA.txt,11778,774,2,111300,33913,732,932,-1.42,0.999941026,85320.54,0.1059,35.02,-0.5165,70.35,-0.0181,-0.5165
fecB.txt,4723,300,1,43130,15656,250,307,0.27,0.999936127,33145.94,0.0667,34.72,0.0257,103.2,0.0078,0.0257
fecD.txt,4983,318,1,45990,14819,288,305,1.78,0.999932519,34131.1,0.0692,32.21,1.0013,142.36,0.0291,1.0013
fecE.txt,3986,255,1,36850,11968,228,255,0.74,0.999916444,28190.36,0.0392,33.65,-0.0655,100.47,0.0083,-0.0655
fecI.txt,2750,173,9670,25030,12291,152,95,-0.93,0.213245464,19480.19,0.0809,50.46,-0.1092,95.9,-0.0181,-0.1092
feoB.txt,11986,773,3,113000,36981,685,657,-0.83,0.999918877,84472.7,0.0906,34.25,0.4219,110.79,-0.011,0.4219
fepB.txt,4866,318,1,44710,17037,260,273,-1.01,0.999941304,34282.63,0.0629,34.1,-0.0676,102.67,-0.0127,-0.0676
fepE.txt,6002,377,2,54480,27524,315,213,-0.31,0.999927336,42099.01,0.0743,39.11,-0.1714,100.9,-0.0056,-0.1714
fes.txt,6363,400,1,59090,17679,372,454,-0.36,0.999943436,45651.38,0.105,42.5,-0.3837,82.2,-0.0136,-0.3837
fhiA.txt,9011,579,2,83140,35302,509,408,-0.52,0.999943346,63152.45,0.0604,31.22,0.1509,111.04,-0.0101,0.1509
fhuA.txt,11354,747,2,107700,32495,694,830,-1.29,0.999938452,82181.25,0.1165,30.04,-0.4813,65.42,-0.0144,-0.4813
fhuF.txt,4227,262,1,39210,15180,209,252,-0.94,0.999934124,30112.41,0.084,37.02,-0.1775,96.79,-0.0177,-0.1775
fic.txt,3188,200,9290,29750,10972,176,184,-1.9,0.153299307,22959.75,0.11,43.13,-0.3605,86.9,-0.0447,-0.3605
fimE.txt,3242,198,9972,29870,12298,180,185,2.88,0.189136445,23116,0.0808,40.5,-0.6919,80.91,0.0515,-0.6919
fimG.txt,2413,167,9032,22200,11709,110,104,-0.68,0.228627551,17317.15,0.0659,20.12,0.0784,86.53,-0.0141,0.0784
fimI.txt,2728,179,1,25120,14108,93,116,0.52,0.999929118,19373,0.0838,34.72,-0.0419,86.09,0.0271,-0.0419
fixA.txt,3830,256,1,35380,14769,207,192,-2.7,0.999932291,27143.44,0.0391,35.28,-0.0191,103.4,-0.0566,-0.0191
fixB.txt,4723,313,1,43630,15483,246,306,-0.19,0.999935413,33512.77,0.0575,20.92,-0.085,93.93,-0.0031,-0.085
fkpB.txt,2223,149,7577,20700,9549.3,111,98,-4.66,0.206538699,16080.82,0.0671,41.37,-0.0953,88.39,-0.1081,-0.0953
flgA.txt,3358,219,1,30480,14535,157,131,1.52,0.999931201,23518.79,0.0411,30.59,0.0543,109.09,0.0346,0.0543
flgB.txt,2123,138,8154,19750,10199,112,61,-0.88,0.200509854,15240.01,0.0435,27.95,-0.4688,81.45,-0.0246,-0.4688
flgC.txt,1968,134,7272,18000,9125.4,115,53,-0.26,0.203103426,13967.78,0.0448,31.33,0.0231,91.72,-0.0111,0.0231
flgD.txt,3288,231,1,30280,16277,169,114,-2.13,0.999938564,23574.72,0.0303,19.1,-0.0381,89.91,-0.0532,-0.0381
flgE.txt,5797,402,1,53970,20231,333,322,-1.49,0.999950571,42044.69,0.0721,14.41,-0.243,75.27,-0.0283,-0.243
flgF.txt,3618,251,1,33950,14205,210,162,-1.2,0.999929602,25911.85,0.0279,27.16,-0.0952,85.22,-0.029,-0.0952
flgH.txt,3433,232,1,31500,20968,132,118,-0.04,0.999952308,24615.17,0.0819,26,-0.1819,79.44,0.0029,-0.1819
flgI.txt,5402,365,1,50210,22943,250,298,0.45,0.999956414,38169.02,0.0274,31.86,0.0548,99.04,0.0096,0.0548
flgJ.txt,4828,313,1,45040,22072,258,183,0.29,0.999954694,34474.77,0.0735,42.65,-0.4489,75.56,0.0028,-0.4489
flgK.txt,8035,547,2,74860,25366,552,382,-2.17,0.999921154,57929.16,0.064,32.79,-0.2499,83.91,-0.0354,-0.2499
flgL.txt,4750,317,1,43910,18534,326,196,-1.84,0.999946045,34280.66,0.0599,24.25,-0.3965,77.67,-0.039,-0.3965
flgN.txt,2221,138,8753,20260,11276,132,65,-0.45,0.223749557,15866.74,0.0362,49.68,-0.8022,83.41,-0.0082,-0.8022
flhE.txt,2007,130,6756,18330,8761.1,75,130,1.28,0.228863955,14059.25,0.0615,38.23,0.18,102.77,0.0353,0.18
fliD.txt,6781,468,2,61850,25744,442,334,-0.91,0.999922312,48455.85,0.0427,14.94,-0.1874,84.98,-0.0179,-0.1874
fliE.txt,1557,104,7148,14080,9539.5,92,20,-0.49,0.250694481,11126.65,0.0288,37.52,-0.024,85.48,-0.0231,-0.024
fliF.txt,8513,552,3,78110,47856,370,257,-0.45,0.999937312,60588.37,0.0471,48.23,-0.4755,86.96,-0.0031,-0.4755
fliG.txt,5204,331,1,47630,23507,293,193,-3.17,0.999957459,36775.54,0.0363,43.97,-0.1082,110.57,-0.0606,-0.1082
fliH.txt,3481,228,1,31920,20522,173,105,-1.92,0.999951272,25049.87,0.0395,46.66,-0.4513,87.37,-0.0699,-0.4513
fliI.txt,7001,457,1,65530,22016,393,372,-0.07,0.999954578,49314.99,0.0591,45.96,-0.046,98.67,-0.0042,-0.046
fliJ.txt,2415,147,9393,21900,11987,148,61,0.26,0.216401101,17306.34,0.0612,37.25,-0.981,73.88,0.0048,-0.981
fliK.txt,5505,375,2,49620,41193,142,317,-2.03,0.999951448,39311.31,0.0213,42.9,-0.2613,88.56,-0.0689,-0.2613
fliM.txt,5351,334,1,49930,25365,218,203,-1.22,0.999960576,37848.68,0.0659,44.71,-0.2728,102.96,-0.0262,-0.2728
fliN.txt,2088,137,1,19030,14008,84,51,-1.78,0.999928612,14854.72,0.0365,29.04,-0.0971,101.75,-0.0618,-0.0971
fliO.txt,1846,121,8914,16300,12240,77,44,1.38,0.271732026,12669.69,0.0248,53.36,0.3182,119.34,0.047,0.3182
fliQ.txt,1416,89,5537,12670,7025,79,55,-0.1,0.211814947,9631.79,0.0674,19.74,1.3258,154.61,-0.0168,1.3258
fliS.txt,2108,136,7403,19090,9612.5,134,67,-1.22,0.229856957,14949.91,0.0515,59.45,0.0022,108.31,-0.0403,0.0022
fliZ.txt,3045,183,1,28030,13119,138,153,2.1,0.999923775,21657.58,0.0929,51.49,-0.5831,84.15,0.0391,-0.5831
flxA.txt,1724,110,8442,15750,10876,68,37,-0.81,0.223795513,12207.58,0.0182,42.19,-0.7691,79.82,-0.0316,-0.7691
fmt.txt,4851,315,1,44300,15292,272,286,-0.8,0.999934606,34168.06,0.054,44.59,-0.06,99.11,-0.0134,-0.06
fnr.txt,3945,250,1,36320,14905,207,217,0.21,0.999932908,27966.91,0.064,40.62,-0.2744,90.2,0.0081,-0.2744
focB.txt,4346,282,1,39890,13736,272,290,1.74,0.999927199,30564.3,0.1028,45.97,0.9021,113.87,0.0255,0.9021
folB.txt,1920,122,6064,17710,7600.8,98,93,-1.82,0.202189243,13619.36,0.0738,32.3,0.0451,108.69,-0.0606,0.0451
folD.txt,4412,288,1,40690,13363,265,225,-0.46,0.999925167,31043.38,0.0451,32.99,0.0479,106.6,-0.0173,0.0479
folE.txt,3518,222,1,32120,12984,185,164,-0.39,0.999922982,24830.34,0.0495,32.09,-0.1212,98.83,-0.0028,-0.1212
folK.txt,2552,159,6949,23510,8152.7,135,150,-1.15,0.147644339,18078.57,0.0818,52,-0.2126,98.81,-0.0322,-0.2126
folM.txt,3713,240,1,33990,12168,204,250,0.5,0.999917817,26348,0.0708,37.74,-0.0662,96.04,0.0064,-0.0662
folP.txt,4306,282,1,39840,12733,264,235,-1.43,0.999921464,30614.77,0.0496,32.55,-0.0223,97.55,-0.0302,-0.0223
folX.txt,1994,120,6480,18260,8055.1,93,69,0.05,0.195540713,14081.86,0.0667,39.52,-0.4258,105.67,-0.0087,-0.4258
fpr.txt,3918,248,1,36020,12131,202,252,-0.58,0.999917567,27750.61,0.0766,31.08,-0.1944,92.38,-0.0116,-0.1944
frc.txt,6395,416,1,59230,19879,399,405,-1.89,0.999949696,45827.65,0.0841,35.99,-0.2416,83.99,-0.0301,-0.2416
frdA.txt,9143,602,1,85460,21570,602,624,-1.52,0.999953639,65970.88,0.0731,24.52,-0.3653,75.88,-0.021,-0.3653
frdB.txt,3753,244,1,34770,12884,208,216,-0.27,0.999922384,27122.8,0.0902,38.26,-0.2238,76.02,-0.0125,-0.2238
frdC.txt,2183,131,8995,19610,11707,113,67,1.26,0.231656274,15014.85,0.1527,34.26,0.5542,114.66,0.0427,0.5542
frlB.txt,5389,340,1,49820,14539,323,382,-3.12,0.999931219,38568.78,0.1029,32.54,-0.0485,97.21,-0.0519,-0.0485
frlD.txt,3895,261,9639,36010,11415,237,343,-3.52,0.155584757,28331.52,0.1073,25.11,-0.0605,79.73,-0.0564,-0.0605
frlR.txt,3916,243,1,36560,13886,206,205,0.08,0.999927985,27820.34,0.0988,37.95,-0.3457,87.04,-0.0007,-0.3457
frmB.txt,4335,277,9228,40230,11025,256,328,-1.15,0.162993197,31424.11,0.1191,49.28,-0.3628,78.56,-0.0269,-0.3628
frmR.txt,1454,91,5766,13230,7310.8,89,40,-0.14,0.211303824,10317.61,0.033,61.91,-0.5022,92.2,-0.0154,-0.5022
frr.txt,2937,185,9183,27210,11293,175,77,-0.06,0.186841406,20638.33,0.027,41.54,-0.5341,90.7,-0.0025,-0.5341
frsA.txt,6556,414,1,61840,17230,371,437,-0.45,0.999941962,47008.23,0.1014,38.02,-0.3304,81.09,-0.0059,-0.3304
fruA.txt,8271,563,2,75450,28943,470,546,0.78,0.999930899,57518.47,0.0586,28.04,0.5845,109.02,0.0124,0.5845
fruB.txt,5587,376,1,51870,17838,334,307,-3.01,0.99994394,39647.35,0.0346,18.14,-0.0287,102.34,-0.0474,-0.0287
fruK.txt,4754,312,1,43890,14130,260,325,-0.67,0.999929229,33755.29,0.0705,35.83,0.0596,95.61,-0.0197,0.0596
frwB.txt,1596,106,4545,14510,5613.3,94,80,-1.25,0.190315857,11247.84,0.0377,35.55,0.1283,97.74,-0.0312,0.1283
